id,image_volume (um3),axon_volume (um3),axon_length (um),avg_axon_radius (um)
seg-example1.tif,2192.190448787476,40.14157371180198,676.9529106394549,0.10804224759340286
seg-example2.tif,2098.084266317545,97.1325822783973,1589.9739226329862,0.11063189804553986
